LD.E_NBRITN13.8,41.670152,-72.753868
UN.E_SHORE 22  NHHB,41.2883,-72.9047
UN.E_SHORE 13.8NHP2,41.28829,-72.90474
UN.E_SHORE 13.8NHP3,41.28829,-72.90474
UN.E_SHORE 13.8NHP4,41.28829,-72.90474
LD.E_SHORE 13.8,41.288289,-72.904739
LD.E_SPRFLD13.8,42.143106,-72.551285
LD.E_TEWKS 13.2,42.615492,-71.189802
LD.E_WEYMTH23  T1 LD,42.220118,-70.920455
LD.E_WEYMTH23  T2 LD,42.220118,-70.920455
LD.E_WINCHD13.8,42.672653,-72.021604
UN.FALMOUTH25  OAKB,41.5634,-70.6121
UN.FALMOUTH25  WTIS,41.5634,-70.6121
LD.FALMOUTH25,41.5634,-70.6121
UN.FALSVL  69  FALS,41.9564,-73.3691
LD.FALSVL  69,41.956424,-73.369054
LD.FARNPIKE12.5,41.901223,-71.53092
LD.FARNUM  23,41.98011,-71.521372
LD.FIELD_ST23  517-532,42.254165,-70.992156
LD.FIELD_ST23  517-533,42.254165,-70.992156
LD.FIELD_ST13.8517-533,42.254165,-70.992156
LD.FIELD_ST13.8517-532,42.254165,-70.992156
LD.FISHR_RD13.2,41.592213,-71.031635
LD.FITCH   27.6,41.1049,-73.4036
LD.FITCH_RD69,42.419861,-71.700768
UN.FLAGG_PD13.8PINE,42.5506,-71.8438
LD.FLAGG_PD69,42.550614,-71.843784
LD.FLANDERS23,41.361663,-72.210318
LD.FLAX_HL 27.6,41.0936,-73.4428
LD.FLAX_HL 13.8,41.093612,-73.442168
LD.FLORENCE13.8,42.330179,-72.683101
UN.FLORNCE 46  BLDN,43.7087,-73.0674
UN.FLORNCE 46  HNTG,43.7087,-73.0674
UN.FLORNCE 46  PROC,43.7087,-73.0674
LD.FLORNCE 46,43.708682,-73.06736
UN.FORESTVL13.8BRF,41.6636,-72.8957
LD.FORESTVL13.8,41.663605,-72.895721
LD.FORT_HIL34.5,41.470982,-72.112177
LD.FRAMNGHM13.8,42.268282,-71.398317
UN.FRAMNGHM13.8FMJ1,42.2683,-71.3983
UN.FRAMNGHM13.8FMJ2,42.2683,-71.3983
UN.FRAMNGHM13.8FMJ3,42.2683,-71.3983
LD.FREIGHT 13.8,41.554855,-73.053229
LD.FRENCHKG13.8,42.611222,-72.468266
LD.FRIVR_ME12.5,43.654347,-70.292566
LD.FRMNGTON23,41.741559,-72.793349
LD.FRNCONIA13.8,42.055279,-72.535929
UN.FRNKLNDR13.2FRDR,41.7996,-73.1166
LD.FRNKLNDR13.2,41.799557,-73.116562
UN.FRNKLNSQ13.810CC,41.8163,-71.4056
UN.FRNKLNSQ13.811CC,41.8163,-71.4056
UN.FRNKLNSQ13.89CC,41.8163,-71.4056
LD.FRNKLNSQ12.5,41.816349,-71.405645
LD.FRNKLNSQ11.5,41.816349,-71.405645
LD.FRYBROOK23,41.670702,-71.921524
LD.GALE_FRY69,41.433775,-72.07937
UN.GARVINS 34.5GARV,43.1625,-71.508
LD.GARVINS 34.5,43.1625,-71.508
LD.GEORGIA 34.5,44.7142,-73.1543
LD.GE_CO_14115 1X LD,42.455998,-73.218169
LD.GE_CO_14115 2X LD,42.455998,-73.218169
LD.GE_RIVER13.8,42.447204,-70.966377
LD.GLENBROK13.2,41.061443,-73.520494
LD.GOLDN_RK23,42.742592,-71.203519
LD.GOLDN_RK13.2,42.742592,-71.203519
LD.GOOSEFAR12,43.5168,-70.4438
LD.GRAFTON 69,42.191645,-71.742922
UN.GRAHAM  46  MLFH,44.824186,-68.705434
UN.GRAHAM  18.0MS1A,44.824186,-68.705434
UN.GRAHAM  18.0MS1B,44.824186,-68.705434
LD.GRAHAM  46,44.824186,-68.705434
LD.GREATBAY34.5,43.009167,-70.886833
LD.GREENDAL13.8,42.318134,-71.794372
LD.GREEN_HL23,41.319667,-72.596069
UN.GR_RIDGE16  GR1A,42.904778,-71.424
UN.GR_RIDGE16  GR1B,42.904778,-71.424
LD.GUILFORD34.5,45.160448,-69.389024
LD.GULFISLD34.5,44.151201,-70.208445
UN.GULFISLD34.5GULF,44.1512,-70.2084
LD.GUNN    23,42.236077,-72.685882
LD.HADDAM  23,41.460913,-72.476719
LD.HALVARSN345 SMDINTLD,41.2872,-72.902
LD.HANOVER 23  1690 LD,41.526533,-72.825468
LD.HANOVER 23  1355 LD,41.526533,-72.825468
LD.HANOVER 13.81690 LD,41.526531,-72.82547
LD.HANOVER 13.81355 LD,41.526531,-72.825469
UN.HARRIMAN6.9 HARR,42.7583,-72.93
LD.HARRIMAN6.9,42.75829,-72.930003
LD.HARRINGT34.5,44.6222,-67.7979
LD.HNDRSNVL13.8,42.3996,-71.0657
LD.JEPSON  13.8,41.546301,-71.278503
LD.JEPSON  69,41.546301,-71.278503
LD.JEPSON  23,41.546301,-71.278503
UN.CYRO_DR 34.5SANS,43.407639,-70.711167
LD.DUNNL_PK13.8,41.86554,-71.36562
UN.CANTRBRY34.5QNBS,41.738509,-71.924976
LD.ROCKNGHM13.2,42.77326,-71.22782
UN.FRMINGTN34.5FRMS,44.645614,-70.166099
LD.EMRLD_ST12.5,42.929667,-72.286
UN.WICKFORD34.5DB1S,41.5804,-71.4961
UN.WICKFORD34.5DB2S,41.5804,-71.4961
UN.WICKFORD34.5DB3S,41.5804,-71.4961
UN.WICKFORD34.5DB4S,41.5804,-71.4961
UN.WICKFORD34.5EXTS,41.5804,-71.4961
UN.IRNMN_HL34.5IM1S,41.956554,-71.520386
UN.IRNMN_HL34.5IM2S,41.956554,-71.520386
UN.IRNMN_HL34.5IM3S,41.956554,-71.520386
UN.IRNMN_HL34.5IM4S,41.956554,-71.520386
UN.CLIFTON 34.5SLVW,44.7773,-68.5234
UN.CLIFTON 34.5PSGW,44.7773,-68.5234
LD.RYNLD_AV115,41.885821,-71.195305
UN.HARRIS  13.2HAR4,45.4591,-69.8648
LD.HARRIS  13.2,45.459145,-69.864761
UN.HARRIS  13.2HAR1,45.4591,-69.8648
UN.HARRIS  13.2HAR2,45.4591,-69.8648
UN.HARRIS  13.2HAR3,45.4591,-69.8648
LD.HARRISON13.8,42.119134,-71.051305
UN.HARRNGTN13.2HARS,42.243009,-72.037197
LD.HARTFDVT46,43.683371,-72.31171
LD.HARTLAND12.5,44.835852,-69.476559
UN.HARTLAND12.5PITS,44.835853,-69.476562
LD.HARTWELL13.8,42.4704,-71.2575
LD.HARWICH 23,41.688313,-70.101002
LD.HATCHVIL23,41.618362,-70.554253
LD.HATHAWAY13.8,41.71582,-71.157643
LD.HATHAWAY23,41.71582,-71.157646
LD.HAWKINS 13.8110A LD,42.3621,-71.0612
LD.HAWKINS 13.8110B LD,42.3621,-71.0612
LD.HAWTHORN13.8,41.21369,-73.25171
UN.HIGHGATE46  SHEL,44.9407,-73.0513
LD.HIGHGATE46,44.940703,-73.05126
UN.HIGHGATE13.8SWC1,44.9407,-73.0513
UN.HIGHGATE13.8SWC2,44.9407,-73.0513
LD.HIGHLAND34.5,44.136436,-69.204287
LD.HIGH_ST 14.4510 LD,42.3537,-71.0556
LD.HIGH_ST 14.4511 LD,42.3537,-71.0556
LD.HILND_PK13.8,41.99363,-71.472661
LD.HNKLY_PD12.5,43.62777,-70.255648
